feature,mean_abs_shap,experiment,seed,fold
resting_electrocardiographic_results,0.02570494261205344,boosting_suite_lightgbm_baseline,77,-1
maximum_heart_rate_achieved,0.08130193220990758,boosting_suite_lightgbm_baseline,77,-1
exercise_induced_angina,0.008101515758802774,boosting_suite_lightgbm_baseline,77,-1
oldpeak,0.03999579609492864,boosting_suite_lightgbm_baseline,77,-1
slope,0.03049217148487433,boosting_suite_lightgbm_baseline,77,-1
number_of_major_vessels,0.009290565476142982,boosting_suite_lightgbm_baseline,77,-1
thal,0.11302772767036486,boosting_suite_lightgbm_baseline,77,-1
class,0.1037887265018811,boosting_suite_lightgbm_baseline,77,-1
age,0.06704333654183878,boosting_suite_lightgbm_baseline,77,-1
chest,0.01654472067787637,boosting_suite_lightgbm_baseline,77,-1
resting_blood_pressure,0.049273589034217566,boosting_suite_lightgbm_baseline,77,-1
serum_cholestoral,0.06902246645143788,boosting_suite_lightgbm_baseline,77,-1
fasting_blood_sugar,0.003997709051854977,boosting_suite_lightgbm_baseline,77,-1
resting_electrocardiographic_results,0.009187187438156065,boosting_suite_lightgbm_baseline,77,-1
maximum_heart_rate_achieved,0.0824291376900144,boosting_suite_lightgbm_baseline,77,-1
exercise_induced_angina,0.004531514023544577,boosting_suite_lightgbm_baseline,77,-1
oldpeak,0.03075628613625456,boosting_suite_lightgbm_baseline,77,-1
slope,0.04557101654941516,boosting_suite_lightgbm_baseline,77,-1
number_of_major_vessels,0.027685924406459787,boosting_suite_lightgbm_baseline,77,-1
thal,0.1788674013826712,boosting_suite_lightgbm_baseline,77,-1
class,0.08616628802564054,boosting_suite_lightgbm_baseline,77,-1
age,0.07101276581002486,boosting_suite_lightgbm_baseline,77,-1
chest,0.00669035689198121,boosting_suite_lightgbm_baseline,77,-1
resting_blood_pressure,0.04291747079389431,boosting_suite_lightgbm_baseline,77,-1
serum_cholestoral,0.08286500706932949,boosting_suite_lightgbm_baseline,77,-1
fasting_blood_sugar,0.0040188008395257505,boosting_suite_lightgbm_baseline,77,-1
resting_electrocardiographic_results,0.008075264735852796,boosting_suite_lightgbm_baseline,77,-1
maximum_heart_rate_achieved,0.08524589320306367,boosting_suite_lightgbm_baseline,77,-1
exercise_induced_angina,0.008521401616926725,boosting_suite_lightgbm_baseline,77,-1
oldpeak,0.05343749591998196,boosting_suite_lightgbm_baseline,77,-1
slope,0.05069471570927119,boosting_suite_lightgbm_baseline,77,-1
number_of_major_vessels,0.01686485142369485,boosting_suite_lightgbm_baseline,77,-1
thal,0.11243250065321757,boosting_suite_lightgbm_baseline,77,-1
class,0.11863256208720088,boosting_suite_lightgbm_baseline,77,-1
age,0.05636862694882247,boosting_suite_lightgbm_baseline,77,-1
chest,0.017635943896487625,boosting_suite_lightgbm_baseline,77,-1
resting_blood_pressure,0.08101817475475395,boosting_suite_lightgbm_baseline,77,-1
serum_cholestoral,0.07610737108170113,boosting_suite_lightgbm_baseline,77,-1
fasting_blood_sugar,0.004195267790549608,boosting_suite_lightgbm_baseline,77,-1
resting_electrocardiographic_results,0.01125801070908524,boosting_suite_lightgbm_baseline,77,-1
maximum_heart_rate_achieved,0.08171762011010172,boosting_suite_lightgbm_baseline,77,-1
exercise_induced_angina,0.012454692607466454,boosting_suite_lightgbm_baseline,77,-1
oldpeak,0.03424506931451609,boosting_suite_lightgbm_baseline,77,-1
slope,0.013438959546466801,boosting_suite_lightgbm_baseline,77,-1
number_of_major_vessels,0.008036963831245433,boosting_suite_lightgbm_baseline,77,-1
thal,0.14082492944882388,boosting_suite_lightgbm_baseline,77,-1
class,0.09416551432421093,boosting_suite_lightgbm_baseline,77,-1
age,0.0782666747726091,boosting_suite_xgboost_baseline,42,-1
chest,0.05561701754594758,boosting_suite_xgboost_baseline,42,-1
resting_blood_pressure,0.04536525942031899,boosting_suite_xgboost_baseline,42,-1
serum_cholestoral,0.09437100385746702,boosting_suite_xgboost_baseline,42,-1
fasting_blood_sugar,0.0014340897650463313,boosting_suite_xgboost_baseline,42,-1
resting_electrocardiographic_results,0.010084208451940212,boosting_suite_xgboost_baseline,42,-1
maximum_heart_rate_achieved,0.054411542372149645,boosting_suite_xgboost_baseline,42,-1
exercise_induced_angina,0.016930793987923045,boosting_suite_xgboost_baseline,42,-1
oldpeak,0.021643164158987514,boosting_suite_xgboost_baseline,42,-1
slope,0.06002401715299706,boosting_suite_xgboost_baseline,42,-1
number_of_major_vessels,0.020704346094869975,boosting_suite_xgboost_baseline,42,-1
thal,0.13522952566898086,boosting_suite_xgboost_baseline,42,-1
class,0.10123130594363322,boosting_suite_xgboost_baseline,42,-1
age,0.06647111672884484,boosting_suite_xgboost_baseline,42,-1
chest,0.006552910255531339,boosting_suite_xgboost_baseline,42,-1
resting_blood_pressure,0.058391989903600804,boosting_suite_xgboost_baseline,42,-1
serum_cholestoral,0.10310420649137807,boosting_suite_xgboost_baseline,42,-1
fasting_blood_sugar,0.002079970849647725,boosting_suite_xgboost_baseline,42,-1
resting_electrocardiographic_results,0.011599832968607804,boosting_suite_xgboost_baseline,42,-1
maximum_heart_rate_achieved,0.08007188042723332,boosting_suite_xgboost_baseline,42,-1
exercise_induced_angina,0.011403039051230511,boosting_suite_xgboost_baseline,42,-1
oldpeak,0.03515978875054234,boosting_suite_xgboost_baseline,42,-1
slope,0.01813153856248914,boosting_suite_xgboost_baseline,42,-1
number_of_major_vessels,0.014909044277237268,boosting_suite_xgboost_baseline,42,-1
thal,0.10226958537265386,boosting_suite_xgboost_baseline,42,-1
class,0.08199978186992483,boosting_suite_xgboost_baseline,42,-1
age,0.08771139104631757,boosting_suite_xgboost_baseline,42,-1
chest,0.018606718714437663,boosting_suite_xgboost_baseline,42,-1
resting_blood_pressure,0.0542529385676204,boosting_suite_xgboost_baseline,42,-1
serum_cholestoral,0.08212916120497415,boosting_suite_xgboost_baseline,42,-1
fasting_blood_sugar,0.005240465229615148,boosting_suite_xgboost_baseline,42,-1
resting_electrocardiographic_results,0.026714096686943935,boosting_suite_xgboost_baseline,42,-1
maximum_heart_rate_achieved,0.07109482960118903,boosting_suite_xgboost_baseline,42,-1
exercise_induced_angina,0.0062296601666913,boosting_suite_xgboost_baseline,42,-1
oldpeak,0.02922688024649434,boosting_suite_xgboost_baseline,42,-1
slope,0.006245249070609677,boosting_suite_xgboost_baseline,42,-1
number_of_major_vessels,0.015099770783766056,boosting_suite_xgboost_baseline,42,-1
thal,0.1295665378587508,boosting_suite_xgboost_baseline,42,-1
class,0.06146127367819159,boosting_suite_xgboost_baseline,42,-1
age,0.06390545079365238,boosting_suite_xgboost_baseline,42,-1
chest,0.017586015427836815,boosting_suite_xgboost_baseline,42,-1
resting_blood_pressure,0.06232049456524239,boosting_suite_xgboost_baseline,42,-1
serum_cholestoral,0.0667509830326459,boosting_suite_xgboost_baseline,42,-1
fasting_blood_sugar,0.0015688900083126087,boosting_suite_xgboost_baseline,42,-1
resting_electrocardiographic_results,0.014409282081129184,boosting_suite_xgboost_baseline,42,-1
maximum_heart_rate_achieved,0.0859216991623682,boosting_suite_xgboost_baseline,42,-1
exercise_induced_angina,0.0014662835428782888,boosting_suite_xgboost_baseline,42,-1
oldpeak,0.039354357832094726,boosting_suite_xgboost_baseline,42,-1
slope,0.040154958954502135,boosting_suite_xgboost_baseline,42,-1
number_of_major_vessels,0.02286676532793096,boosting_suite_xgboost_baseline,42,-1
thal,0.13800613134107687,boosting_suite_xgboost_baseline,42,-1
class,0.12068413501410517,boosting_suite_xgboost_baseline,42,-1
age,0.05172604995307175,boosting_suite_xgboost_baseline,42,-1
chest,0.016613444321591543,boosting_suite_xgboost_baseline,42,-1
resting_blood_pressure,0.04811316914701409,boosting_suite_xgboost_baseline,42,-1
serum_cholestoral,0.07139110307207366,boosting_suite_xgboost_baseline,42,-1
fasting_blood_sugar,0.007092847689657062,boosting_suite_xgboost_baseline,42,-1
resting_electrocardiographic_results,0.020228164924967495,boosting_suite_xgboost_baseline,42,-1
