experiment,seed,fold,sample_index,prediction,positive_class,top_contributions,expected_value
boosting_suite_catboost_baseline,42,-1,116,0.9975716726704793,1,"[('thal', 0.11926489061580701), ('class', 0.0828778820546845), ('age', 0.06134348525178064), ('serum_cholestoral', 0.03365989128449458), ('slope', 0.02354052077681275), ('chest', -0.022990564871396595), ('resting_blood_pressure', 0.022300852832855635), ('resting_electrocardiographic_results', -0.006685678359784009), ('maximum_heart_rate_achieved', -0.005977837650464242), ('oldpeak', -0.0058959099876228094)]",0.6961341407233118
boosting_suite_catboost_baseline,42,-1,79,0.9934568826471747,1,"[('serum_cholestoral', 0.1211882066457486), ('maximum_heart_rate_achieved', 0.10194362808290029), ('age', 0.06865026813922692), ('thal', -0.06334632599738114), ('slope', 0.060901599980776974), ('class', -0.051426662363331044), ('chest', 0.049681446606035747), ('resting_electrocardiographic_results', 0.016011593516256188), ('fasting_blood_sugar', -0.010773875579231804), ('resting_blood_pressure', 0.0044928628928621595)]",0.6961341407233118
boosting_suite_catboost_baseline,42,-1,127,0.7260972910776224,1,"[('serum_cholestoral', 0.1568948688667028), ('age', 0.15623820234385075), ('thal', -0.10421153452862372), ('class', -0.07896470216928131), ('slope', -0.06052306138059895), ('maximum_heart_rate_achieved', -0.03460316824272811), ('chest', 0.033861296374028675), ('exercise_induced_angina', -0.018834901215339338), ('fasting_blood_sugar', -0.012644736359884808), ('resting_blood_pressure', -0.007249113333815373)]",0.6961341407233118
boosting_suite_catboost_baseline,42,-1,196,0.013921229324654661,1,"[('thal', -0.19191667771018942), ('class', -0.16934387484582544), ('maximum_heart_rate_achieved', -0.07886628331349924), ('chest', -0.05210268305383267), ('resting_blood_pressure', -0.04938093471319923), ('slope', -0.04407751685663561), ('exercise_induced_angina', -0.04244856569044598), ('number_of_major_vessels', -0.024963226756085765), ('oldpeak', -0.018430135123423), ('age', -0.010683013335520797)]",0.6961341407233118
boosting_suite_catboost_baseline,42,-1,30,0.998869540288942,1,"[('thal', 0.10276389805360989), ('serum_cholestoral', 0.0723296547879672), ('class', 0.055897129735629915), ('resting_blood_pressure', 0.03768488363075052), ('age', 0.02940139038438846), ('number_of_major_vessels', 0.0228155893016536), ('slope', -0.010323589322627901), ('resting_electrocardiographic_results', -0.008100330245915024), ('maximum_heart_rate_achieved', 0.006298233575971924), ('chest', 0.002560561800019512)]",0.6875421185874939
boosting_suite_catboost_baseline,42,-1,116,0.997870133923071,1,"[('thal', 0.14626285243818782), ('class', 0.06116602069141924), ('resting_blood_pressure', 0.04917500997315153), ('serum_cholestoral', 0.036946168578947544), ('age', 0.02076090453362214), ('maximum_heart_rate_achieved', 0.015899885287307357), ('number_of_major_vessels', -0.011828163872564922), ('chest', -0.007897928526473471), ('exercise_induced_angina', -0.005630327374893107), ('slope', 0.0054735936068729535)]",0.6875421185874939
boosting_suite_catboost_baseline,42,-1,79,0.9926606879249639,1,"[('maximum_heart_rate_achieved', 0.13992606571544203), ('serum_cholestoral', 0.08968165650172569), ('age', 0.05369240932669192), ('resting_blood_pressure', 0.041883667138436664), ('thal', -0.03644990490653041), ('slope', 0.023455533813386286), ('class', -0.02170065417191934), ('chest', 0.016715518922936417), ('oldpeak', -0.013329820215965738), ('resting_electrocardiographic_results', 0.011244097213266475)]",0.6875421185874939
boosting_suite_catboost_baseline,42,-1,127,0.016497605346848652,1,"[('thal', -0.16729933857131993), ('maximum_heart_rate_achieved', -0.147324921425222), ('slope', -0.09439537262372333), ('oldpeak', -0.08458439918304697), ('class', -0.0839201168881382), ('resting_blood_pressure', -0.054641860257598526), ('fasting_blood_sugar', -0.012234451248237008), ('number_of_major_vessels', -0.01053422898677456), ('resting_electrocardiographic_results', -0.009845298170183939), ('exercise_induced_angina', -0.006264525886400807)]",0.6875421185874939
boosting_suite_catboost_baseline,42,-1,196,0.015069885614889788,1,"[('thal', -0.18493106118834443), ('class', -0.12707384377586273), ('resting_blood_pressure', -0.1089081471804894), ('exercise_induced_angina', -0.0528466745944068), ('oldpeak', -0.05179543752607426), ('maximum_heart_rate_achieved', -0.04410185670530621), ('serum_cholestoral', -0.037060385552297556), ('resting_electrocardiographic_results', -0.027353054381479627), ('slope', -0.020308421999818468), ('number_of_major_vessels', -0.01809335006852464)]",0.6875421185874939
boosting_suite_catboost_baseline,42,-1,30,0.999810513194239,1,"[('thal', 0.09795952967186106), ('class', 0.05416507281537254), ('serum_cholestoral', 0.04671397096190628), ('maximum_heart_rate_achieved', 0.04197045475450329), ('age', 0.028166051140672593), ('resting_blood_pressure', 0.02652501795631433), ('number_of_major_vessels', 0.018202872198315186), ('slope', -0.0154615979189584), ('chest', 0.007671201172998912), ('oldpeak', 0.0048839117475677485)]",0.6890140286936854
boosting_suite_catboost_baseline,42,-1,116,0.9995467798619914,1,"[('thal', 0.11736404506610729), ('class', 0.07799588148006), ('age', 0.039221216067311236), ('resting_blood_pressure', 0.0282286394233735), ('serum_cholestoral', 0.024767734306337524), ('maximum_heart_rate_achieved', 0.01168825311131662), ('chest', -0.010043597836117302), ('resting_electrocardiographic_results', 0.01001097335083979), ('number_of_major_vessels', 0.006008597436168216), ('slope', 0.005291008762909088)]",0.6890140286936854
boosting_suite_catboost_baseline,42,-1,79,0.9886092212729882,1,"[('maximum_heart_rate_achieved', 0.15828143997570998), ('age', 0.10422616479922511), ('serum_cholestoral', 0.058353312764413565), ('thal', -0.0464445051816851), ('resting_blood_pressure', 0.03334319311478346), ('slope', 0.028988642332837034), ('class', -0.01972178863384482), ('oldpeak', -0.015193529344576961), ('fasting_blood_sugar', -0.011426818437572622), ('chest', 0.009189081190013175)]",0.6890140286936854
boosting_suite_catboost_baseline,42,-1,127,0.02271989972882287,1,"[('thal', -0.19137551096802968), ('maximum_heart_rate_achieved', -0.16850771812976356), ('slope', -0.09925311460938645), ('class', -0.09226153593208238), ('oldpeak', -0.07580073948467764), ('age', 0.0382951142769834), ('resting_electrocardiographic_results', -0.03479721995581989), ('resting_blood_pressure', -0.0171923204249914), ('fasting_blood_sugar', -0.015156653995431826), ('number_of_major_vessels', -0.010244429741663128)]",0.6890140286936854
boosting_suite_catboost_baseline,42,-1,196,0.009533703011642285,1,"[('thal', -0.2002656745599603), ('class', -0.13014528459767277), ('maximum_heart_rate_achieved', -0.09577791148866682), ('resting_blood_pressure', -0.08086213116317367), ('fasting_blood_sugar', -0.03694368368794504), ('exercise_induced_angina', -0.031941424300489345), ('serum_cholestoral', -0.028256710191568318), ('chest', -0.027130329663129917), ('slope', -0.02571582699235456), ('oldpeak', -0.022441349037082503)]",0.6890140286936854
boosting_suite_catboost_baseline,42,-1,30,0.9995356341246897,1,"[('thal', 0.14351381703125837), ('class', 0.09553035467703944), ('serum_cholestoral', 0.05794997065900879), ('age', 0.034078790480236314), ('slope', -0.02417782434721465), ('resting_electrocardiographic_results', 0.0191456868166026), ('resting_blood_pressure', 0.014172427873406867), ('maximum_heart_rate_achieved', 0.012331958394570516), ('chest', -0.007457405038093579), ('exercise_induced_angina', -0.0026428506885387004)]",0.6570907082664137
boosting_suite_catboost_baseline,42,-1,116,0.9980126082962376,1,"[('thal', 0.13205818612658568), ('class', 0.09102514667218142), ('serum_cholestoral', 0.034769295731354115), ('resting_blood_pressure', 0.027796568559925797), ('age', 0.02146190504130874), ('slope', 0.019643371820650474), ('maximum_heart_rate_achieved', 0.008947697315043539), ('exercise_induced_angina', 0.002038941554948393), ('resting_electrocardiographic_results', 0.0018172126847921498), ('fasting_blood_sugar', 0.001363574523033706)]",0.6570907082664137
boosting_suite_catboost_baseline,42,-1,79,0.9876324470798086,1,"[('maximum_heart_rate_achieved', 0.2396303525303112), ('serum_cholestoral', 0.0710768585457843), ('thal', -0.06932006136170875), ('class', -0.05382047688784188), ('age', 0.048597876300193715), ('slope', 0.048225540125343226), ('resting_blood_pressure', 0.0396584920668953), ('number_of_major_vessels', 0.03811063225047517), ('oldpeak', -0.016684000512097532), ('exercise_induced_angina', -0.014933474243959854)]",0.6570907082664137
boosting_suite_catboost_baseline,42,-1,127,0.013849061512113297,1,"[('maximum_heart_rate_achieved', -0.23022287592846705), ('thal', -0.1994976290568072), ('class', -0.13743126377716255), ('oldpeak', -0.0683154481535669), ('slope', -0.06488155663552071), ('age', 0.028807883842092413), ('serum_cholestoral', 0.01662576959187123), ('number_of_major_vessels', 0.013808619638149531), ('exercise_induced_angina', -0.010599746778212564), ('resting_electrocardiographic_results', 0.008464600503323427)]",0.6570907082664137
boosting_suite_catboost_baseline,42,-1,196,0.010245144461960981,1,"[('thal', -0.2040191540857118), ('class', -0.1542775229683673), ('resting_blood_pressure', -0.09085601631862715), ('maximum_heart_rate_achieved', -0.07494848276042175), ('oldpeak', -0.04700882104708596), ('serum_cholestoral', -0.03581834894849309), ('slope', -0.03579601394863192), ('resting_electrocardiographic_results', 0.02250778230742434), ('exercise_induced_angina', -0.01908188125822607), ('fasting_blood_sugar', -0.007547104776311917)]",0.6570907082664137
boosting_suite_catboost_baseline,42,-1,30,0.9989930796060748,1,"[('thal', 0.1515045497662565), ('class', 0.08105152624809797), ('serum_cholestoral', 0.04162796287588334), ('slope', -0.025122793987502823), ('age', 0.018462475539067175), ('maximum_heart_rate_achieved', 0.012961989715213833), ('number_of_major_vessels', 0.010471133329253632), ('resting_blood_pressure', 0.009762777907499008), ('fasting_blood_sugar', -0.008623012527776863), ('resting_electrocardiographic_results', 0.008322138995838307)]",0.6985743317442447
boosting_suite_catboost_baseline,42,-1,116,0.9993444835198299,1,"[('thal', 0.14802020497017157), ('class', 0.08887344379920986), ('age', 0.035344966532790366), ('resting_blood_pressure', 0.025268371394766818), ('serum_cholestoral', 0.023343527822138867), ('slope', 0.016211487416519472), ('chest', -0.013950483026632468), ('oldpeak', -0.012980688209084929), ('resting_electrocardiographic_results', -0.004812922451904067), ('exercise_induced_angina', -0.004547756472390246)]",0.6985743317442447
boosting_suite_catboost_baseline,42,-1,79,0.8120323292853453,1,"[('maximum_heart_rate_achieved', 0.21886235410772548), ('thal', -0.10700584947583168), ('slope', 0.07184901769767035), ('class', -0.06829707279097641), ('age', 0.04649896584616994), ('oldpeak', -0.04064195920510736), ('serum_cholestoral', 0.03874166698440401), ('resting_electrocardiographic_results', -0.024861894218710965), ('fasting_blood_sugar', -0.014125346822269196), ('number_of_major_vessels', -0.00756188458197353)]",0.6985743317442447
boosting_suite_catboost_baseline,42,-1,127,0.013603240529373192,1,"[('thal', -0.2381794698639349), ('class', -0.12637294484289063), ('slope', -0.12495803067884853), ('maximum_heart_rate_achieved', -0.11350709452699612), ('oldpeak', -0.030604184595362707), ('resting_blood_pressure', -0.016676278519999775), ('fasting_blood_sugar', -0.01585792619943669), ('age', -0.013188546593217733), ('exercise_induced_angina', -0.0031153813140714056), ('number_of_major_vessels', -0.0025112340801128896)]",0.6985743317442447
boosting_suite_catboost_baseline,42,-1,196,0.32548753827376214,1,"[('thal', -0.1808971996845507), ('class', -0.14297866789812363), ('resting_blood_pressure', 0.0642688164874362), ('fasting_blood_sugar', -0.03149900686657889), ('number_of_major_vessels', -0.030383161162544647), ('exercise_induced_angina', -0.02908453738451), ('resting_electrocardiographic_results', 0.022557017799461232), ('slope', -0.017677768750169406), ('serum_cholestoral', -0.016845945695109808), ('maximum_heart_rate_achieved', -0.010546340315792877)]",0.6985743317442447
boosting_suite_catboost_baseline,77,-1,223,0.6943946190689985,1,"[('serum_cholestoral', -0.19567669877740607), ('thal', 0.15476243995047304), ('age', -0.08725875462137864), ('exercise_induced_angina', 0.07068235506754829), ('class', 0.06593300918407602), ('oldpeak', 0.048127337683686496), ('resting_electrocardiographic_results', -0.04419847362469387), ('fasting_blood_sugar', -0.03388025824218472), ('maximum_heart_rate_achieved', 0.02759733626371304), ('resting_blood_pressure', 0.018327190017843584)]",0.6699791361673213
boosting_suite_catboost_baseline,77,-1,138,0.7817204282273847,1,"[('thal', -0.08446579747816119), ('maximum_heart_rate_achieved', 0.08125878733747653), ('slope', 0.07622861935902789), ('age', 0.05157398755739251), ('class', -0.04337360340880881), ('resting_blood_pressure', 0.032208312301853996), ('resting_electrocardiographic_results', -0.02441413895267357), ('chest', 0.023839586973750507), ('serum_cholestoral', -0.016772403379038126), ('number_of_major_vessels', 0.015657941749243717)]",0.6699791361673213
boosting_suite_catboost_baseline,77,-1,20,0.9983941130885984,1,"[('thal', 0.11719219497262978), ('class', 0.06023212434805826), ('serum_cholestoral', 0.04542781802484145), ('resting_blood_pressure', 0.042263158786200065), ('maximum_heart_rate_achieved', 0.041048037182014024), ('oldpeak', 0.02416958928182148), ('slope', -0.014250727403931067), ('resting_electrocardiographic_results', 0.013325401001046719), ('chest', -0.009976017869016474), ('exercise_induced_angina', 0.008983398597612753)]",0.6699791361673213
boosting_suite_catboost_baseline,77,-1,86,0.6525985346433404,1,"[('serum_cholestoral', 0.17119051816179168), ('thal', -0.1172829871710615), ('age', -0.1038312264522578), ('class', -0.06843264808835466), ('resting_blood_pressure', 0.06284610735616286), ('oldpeak', -0.05993900495915133), ('chest', 0.05378649345077408), ('fasting_blood_sugar', 0.049137328405583686), ('slope', -0.028814145551355603), ('maximum_heart_rate_achieved', 0.02395896332388768)]",0.6699791361673213
boosting_suite_catboost_baseline,77,-1,127,0.019254637260436896,1,"[('thal', -0.2309090908636934), ('maximum_heart_rate_achieved', -0.1383683723371649), ('slope', -0.0984097355205859), ('class', -0.08163807075178985), ('serum_cholestoral', 0.05925240065809884), ('oldpeak', -0.054933357191570324), ('resting_blood_pressure', -0.03997894801196228), ('age', -0.03244830817065486), ('fasting_blood_sugar', -0.01697175278907115), ('number_of_major_vessels', -0.01631926392849069)]",0.6699791361673213
boosting_suite_catboost_baseline,77,-1,223,0.9943548248686116,1,"[('thal', 0.137207774639565), ('serum_cholestoral', -0.07886858255055347), ('class', 0.07847959697566721), ('number_of_major_vessels', 0.04263811669684899), ('oldpeak', 0.030383871166030245), ('exercise_induced_angina', 0.02805924327619241), ('resting_blood_pressure', 0.020262808614675696), ('resting_electrocardiographic_results', 0.012345381048987988), ('fasting_blood_sugar', 0.010809928381757317), ('maximum_heart_rate_achieved', 0.009692992475763171)]",0.703343694143677
boosting_suite_catboost_baseline,77,-1,138,0.023238271612630985,1,"[('age', -0.16678887892943337), ('thal', -0.16665921679791762), ('oldpeak', -0.09674689582920838), ('class', -0.08060177333785144), ('maximum_heart_rate_achieved', -0.06403612458403093), ('resting_electrocardiographic_results', -0.05359149217681655), ('serum_cholestoral', -0.04122526446560992), ('resting_blood_pressure', -0.006630193109272334), ('fasting_blood_sugar', -0.0020183808628183586), ('number_of_major_vessels', -0.0018072024380869397)]",0.703343694143677
boosting_suite_catboost_baseline,77,-1,20,0.9986066716897911,1,"[('thal', 0.09064018948337269), ('class', 0.05582063844975447), ('serum_cholestoral', 0.053182956270759876), ('age', -0.05123756604887811), ('maximum_heart_rate_achieved', 0.042747421834248754), ('oldpeak', 0.03678640921105857), ('resting_electrocardiographic_results', 0.02532915993145486), ('resting_blood_pressure', 0.022671527751283185), ('exercise_induced_angina', 0.0109817280068338), ('number_of_major_vessels', 0.00834051265622604)]",0.703343694143677
boosting_suite_catboost_baseline,77,-1,86,0.9920564128908599,1,"[('serum_cholestoral', 0.16540774331190053), ('maximum_heart_rate_achieved', 0.08884513001389571), ('age', -0.06457163830709539), ('thal', -0.053058310777205325), ('fasting_blood_sugar', 0.04914025994959485), ('chest', 0.04591078269245118), ('resting_electrocardiographic_results', 0.04081577053838745), ('class', -0.03684393026634676), ('resting_blood_pressure', 0.03245488392594447), ('slope', 0.020612027665656067)]",0.703343694143677
