experiment,seed,fold,sample_index,prediction,positive_class,top_contributions,expected_value
automl_suite_flaml,42,-1,70,2.6073748595965784e-05,1,"[('area_error', -0.2260987175860741), ('worst_concave_points', -0.07820894722098788), ('perimeter_error', -0.0747055479207431), ('concavity_error', -0.055452289281410515), ('mean_symmetry', -0.05385183261345274), ('worst_texture', -0.04516322924220162), ('worst_radius', -0.036636379620717134), ('mean_concavity', -0.03644735693415497), ('worst_perimeter', -0.02631036810395587), ('mean_perimeter', -0.016726079051938268)]",0.6496268213242322
automl_suite_flaml,42,-1,131,5.3409266525662226e-06,1,"[('worst_radius', -0.11870213369560068), ('mean_concave_points', -0.11355457249968767), ('worst_concavity', -0.1076237150133891), ('area_error', -0.08507898555397946), ('mean_concavity', -0.07695943734528815), ('mean_texture', -0.04567717130416687), ('mean_symmetry', -0.03415492515447436), ('worst_fractal_dimension', -0.024278832909985438), ('worst_area', -0.023238811153431294), ('concavity_error', -0.02035289576757655)]",0.6496268213242322
automl_suite_flaml,42,-1,431,0.9999711914158073,1,"[('worst_radius', 0.07714475502300241), ('area_error', 0.0638638441908998), ('mean_concave_points', 0.04819258326511919), ('mean_texture', 0.0398659650966893), ('worst_concave_points', 0.03462592053862611), ('worst_area', 0.023522351620089928), ('worst_symmetry', 0.02257777465748739), ('worst_concavity', 0.014770063913166931), ('worst_texture', 0.014478743652839283), ('mean_area', 0.011302368133654664)]",0.6496268213242322
automl_suite_flaml,42,-1,540,0.9999965575594111,1,"[('worst_concave_points', 0.07142284280700642), ('mean_texture', 0.06557800079999379), ('worst_radius', 0.048655365911334666), ('compactness_error', 0.037399819461491075), ('worst_concavity', 0.03320432759768773), ('radius_error', 0.030912358609220907), ('area_error', 0.020789094492145516), ('worst_smoothness', 0.01487911002028573), ('worst_area', 0.013938790349826372), ('mean_smoothness', 0.013590026186186654)]",0.6496268213242322
boosting_suite_catboost_baseline,42,-1,204,0.9985906262800718,1,"[('worst_area', 0.09406108898945889), ('mean_smoothness', 0.05414535967790822), ('worst_concave_points', 0.04878004562263825), ('worst_perimeter', 0.045008362380039545), ('area_error', 0.03047373139812255), ('worst_texture', 0.02947011641702058), ('concavity_error', 0.021010748208499404), ('mean_concave_points', 0.01234869103574551), ('worst_radius', 0.010690953924733515), ('worst_symmetry', 0.008564640904393657)]",0.6440368877215117
boosting_suite_catboost_baseline,42,-1,70,0.0004393613394860677,1,"[('perimeter_error', -0.1445905840099553), ('compactness_error', -0.08714956115956671), ('worst_area', -0.07196860913053729), ('worst_concave_points', -0.06721328301306172), ('worst_perimeter', -0.06557347515904452), ('area_error', -0.057026568554391865), ('worst_radius', -0.04784804549813648), ('concave_points_error', -0.041504838228801376), ('worst_concavity', -0.04120035807594824), ('mean_texture', -0.019522203552582044)]",0.6440368877215117
boosting_suite_catboost_baseline,42,-1,131,0.00042884604662828124,1,"[('worst_area', -0.1509151022496232), ('worst_perimeter', -0.09093058002908097), ('area_error', -0.08237085059621044), ('mean_concave_points', -0.05350092647640489), ('worst_texture', -0.05296143797717271), ('worst_concavity', -0.046311151329885496), ('mean_area', -0.045659695660275765), ('worst_radius', -0.04538470200797526), ('concave_points_error', -0.044788760412168616), ('texture_error', -0.030784834936086)]",0.6440368877215117
boosting_suite_catboost_baseline,42,-1,431,0.999644781264856,1,"[('worst_area', 0.10234957803837048), ('concavity_error', 0.07291189182375543), ('worst_concave_points', 0.037638799313480735), ('mean_compactness', 0.03315139211998651), ('worst_radius', 0.024071386600099724), ('mean_area', 0.023309007899869883), ('worst_perimeter', 0.022521012410610455), ('mean_perimeter', 0.016298877040007553), ('radius_error', 0.016014518962411795), ('area_error', 0.007341429334751755)]",0.6440368877215117
boosting_suite_catboost_baseline,42,-1,540,0.9999114961646429,1,"[('worst_texture', 0.10222469895219213), ('worst_perimeter', 0.05346416329658151), ('mean_perimeter', 0.04003433655673396), ('worst_concave_points', 0.03829291867317536), ('worst_area', 0.032083057120087174), ('mean_concave_points', 0.0311869686114853), ('mean_area', 0.019963163299188336), ('worst_concavity', 0.016130546543073998), ('concavity_error', 0.011984934035901562), ('radius_error', 0.010509821354711877)]",0.6440368877215117
boosting_suite_catboost_baseline,42,-1,204,0.9996820920582801,1,"[('worst_area', 0.08125997583293784), ('worst_perimeter', 0.06420884062834652), ('worst_concave_points', 0.057729165867957906), ('concave_points_error', 0.027082786258802075), ('compactness_error', 0.026139363410896014), ('mean_concave_points', 0.02553701719057463), ('worst_compactness', 0.024580469952960954), ('area_error', 0.0168961893140177), ('worst_radius', 0.011796538329851624), ('mean_radius', 0.011783354103054033)]",0.6526683911688808
boosting_suite_catboost_baseline,42,-1,70,0.00037442971763647413,1,"[('worst_perimeter', -0.13774407538563058), ('mean_concave_points', -0.11709787532756467), ('worst_area', -0.099121920482136), ('worst_concave_points', -0.08122377605245462), ('fractal_dimension_error', -0.07426144015866507), ('worst_radius', -0.07353884136237272), ('area_error', -0.0361304263784791), ('mean_smoothness', -0.027081159708600616), ('mean_area', -0.0037602897399815743), ('mean_compactness', -0.002334156855359315)]",0.6526683911688808
boosting_suite_catboost_baseline,42,-1,131,0.00042552431450919873,1,"[('worst_perimeter', -0.178441488478673), ('worst_concave_points', -0.15397089884649987), ('worst_area', -0.11854742559564956), ('mean_concavity', -0.04230007602591328), ('mean_concave_points', -0.03250475911255156), ('symmetry_error', -0.03191039195579789), ('mean_symmetry', -0.03080983308619927), ('worst_concavity', -0.026477470165887633), ('concave_points_error', -0.018900938250919097), ('worst_symmetry', -0.01837958533628046)]",0.6526683911688808
boosting_suite_catboost_baseline,42,-1,431,0.9997795429116486,1,"[('worst_radius', 0.0571417103096282), ('worst_perimeter', 0.05320885599864609), ('mean_fractal_dimension', 0.047770347882152564), ('smoothness_error', 0.04012440337387339), ('worst_concavity', 0.0316266412962282), ('radius_error', 0.029631830987891804), ('area_error', 0.02898462755054406), ('worst_concave_points', 0.02513593524131328), ('worst_texture', 0.01986036967069854), ('mean_symmetry', 0.01362642943179178)]",0.6526683911688808
boosting_suite_catboost_baseline,42,-1,540,0.9999066978217872,1,"[('worst_concave_points', 0.07432907864607796), ('worst_area', 0.045341252822648746), ('worst_perimeter', 0.04158338708040967), ('worst_texture', 0.04132889377860327), ('worst_radius', 0.03396793875685986), ('mean_concave_points', 0.02979820861757137), ('worst_concavity', 0.02410796946136292), ('mean_symmetry', 0.023050647665116174), ('mean_compactness', 0.01826572512999779), ('worst_compactness', 0.01546520469425866)]",0.6526683911688808
boosting_suite_catboost_baseline,42,-1,204,0.9982402022550599,1,"[('worst_area', 0.06712034845811933), ('worst_radius', 0.06401520708271459), ('mean_concave_points', 0.0500809735576174), ('worst_concave_points', 0.04612486458744503), ('worst_perimeter', 0.04432880994368619), ('mean_texture', 0.028385762063920048), ('worst_concavity', 0.02449721625586374), ('worst_texture', 0.01726830022948539), ('texture_error', 0.002935892926336947), ('mean_area', 0.0019595537523036865)]",0.6515232733975675
boosting_suite_catboost_baseline,42,-1,70,0.0004378294552418321,1,"[('worst_fractal_dimension', -0.11663685355906198), ('mean_compactness', -0.1159551860566719), ('worst_radius', -0.09049772620568328), ('worst_smoothness', -0.08358409582578852), ('worst_concave_points', -0.08233340847020884), ('worst_texture', -0.05213920270089299), ('concavity_error', -0.04450260086753837), ('worst_area', -0.031097728073298626), ('worst_perimeter', -0.025887865557516373), ('radius_error', -0.00845077662566483)]",0.6515232733975675
boosting_suite_catboost_baseline,42,-1,131,0.0006471340495393386,1,"[('worst_radius', -0.20193592132127952), ('mean_fractal_dimension', -0.1437005515859781), ('worst_perimeter', -0.08184640043695822), ('worst_concavity', -0.06970511226076508), ('radius_error', -0.03431637175842492), ('worst_area', -0.025961844872669892), ('fractal_dimension_error', -0.025662366007012653), ('mean_area', -0.025537930085008004), ('worst_symmetry', -0.022451904231193504), ('mean_radius', -0.019757736788738156)]",0.6515232733975675
boosting_suite_catboost_baseline,42,-1,431,0.9998213431102525,1,"[('worst_area', 0.08678733539649787), ('worst_perimeter', 0.07970626864175126), ('worst_concave_points', 0.04670749486546942), ('mean_concave_points', 0.028124229993075223), ('worst_radius', 0.022342279130105003), ('mean_concavity', 0.020868868576573062), ('mean_area', 0.02031748628063994), ('mean_perimeter', 0.019587197320710743), ('worst_texture', 0.018146155027514398), ('worst_symmetry', 0.005710754480348024)]",0.6515232733975675
boosting_suite_catboost_baseline,42,-1,540,0.9999070106129242,1,"[('worst_concavity', 0.05065331633230976), ('mean_concave_points', 0.049914994216415626), ('mean_texture', 0.04420086278888956), ('worst_compactness', 0.03885158086433058), ('worst_symmetry', 0.037474442279497346), ('worst_concave_points', 0.03703764881612802), ('worst_perimeter', 0.026638080450443143), ('mean_compactness', 0.024833042432148233), ('worst_area', 0.02153741956638794), ('mean_concavity', 0.017242349468806432)]",0.6515232733975675
boosting_suite_catboost_baseline,42,-1,204,0.9965381895666704,1,"[('worst_perimeter', 0.05836716185013269), ('mean_area', 0.05569479817770278), ('mean_concave_points', 0.04678583979969409), ('worst_area', 0.046408680232516694), ('perimeter_error', 0.040566935450960954), ('worst_radius', 0.029250637412343763), ('worst_texture', 0.027467035958093522), ('worst_concave_points', 0.020900731461121317), ('mean_texture', 0.016353871736751287), ('area_error', 0.014519273467588377)]",0.640223224019765
boosting_suite_catboost_baseline,42,-1,70,0.000787625468705028,1,"[('worst_fractal_dimension', -0.09329323080358297), ('worst_area', -0.07426630551247115), ('mean_compactness', -0.07306196254303399), ('compactness_error', -0.07294570133046512), ('texture_error', -0.07069841220984951), ('area_error', -0.0645072948119868), ('worst_concave_points', -0.059443969027015445), ('concavity_error', -0.046062032376526035), ('mean_radius', -0.042733518799568104), ('mean_concave_points', -0.04242317113656083)]",0.640223224019765
boosting_suite_catboost_baseline,42,-1,131,0.0005505951626485881,1,"[('worst_perimeter', -0.13869781636367265), ('mean_concave_points', -0.1302409203535445), ('worst_area', -0.0935349301037962), ('worst_radius', -0.06473700123014156), ('smoothness_error', -0.04026969240686767), ('mean_area', -0.04004722146766079), ('worst_concave_points', -0.04000250571073334), ('mean_perimeter', -0.032613399509788255), ('mean_texture', -0.030649464679814643), ('worst_concavity', -0.02887967703109672)]",0.640223224019765
boosting_suite_catboost_baseline,42,-1,431,0.9996710568517373,1,"[('mean_concave_points', 0.07298309209618815), ('worst_area', 0.05304864652844644), ('worst_radius', 0.046552033055203675), ('mean_fractal_dimension', 0.04649921707406721), ('worst_symmetry', 0.027047244094749248), ('worst_perimeter', 0.02661531799884236), ('worst_concavity', 0.026484339432880144), ('area_error', 0.02337021720382284), ('concavity_error', 0.022899657562837218), ('smoothness_error', 0.01394806778493507)]",0.640223224019765
boosting_suite_catboost_baseline,42,-1,540,0.999882022048561,1,"[('radius_error', 0.04702903680004085), ('worst_concavity', 0.04635444760674426), ('worst_area', 0.046157061920446), ('worst_concave_points', 0.04095314879408279), ('worst_texture', 0.03963831845824513), ('mean_concave_points', 0.03503126757425947), ('symmetry_error', 0.030689471264647994), ('worst_perimeter', 0.030028129306183475), ('compactness_error', 0.022371025812574892), ('worst_radius', 0.021406890491571247)]",0.640223224019765
boosting_suite_catboost_baseline,42,-1,204,0.9988019086926185,1,"[('mean_concavity', 0.049851527307287646), ('worst_concave_points', 0.04638757576325741), ('mean_perimeter', 0.043937287624938946), ('worst_radius', 0.03975000100857592), ('area_error', 0.03644773089651195), ('worst_area', 0.0340837243708665), ('worst_perimeter', 0.029232103764612848), ('mean_texture', 0.027827412544978062), ('worst_texture', 0.0219394249155531), ('radius_error', 0.020296139270429114)]",0.6490489812256071
boosting_suite_catboost_baseline,42,-1,70,0.000389092997507412,1,"[('mean_smoothness', -0.09929827108010715), ('worst_texture', -0.09849200931285011), ('worst_area', -0.0967635602745357), ('mean_texture', -0.0834177524766991), ('area_error', -0.06864052952820057), ('worst_symmetry', -0.06588967144444925), ('worst_radius', -0.04422041434496371), ('mean_concave_points', -0.03772936335935104), ('worst_perimeter', -0.0330556049278936), ('compactness_error', -0.021152711479049388)]",0.6490489812256071
boosting_suite_catboost_baseline,42,-1,131,0.0002590302363677163,1,"[('symmetry_error', -0.2860191047189603), ('worst_area', -0.10762174277354947), ('worst_perimeter', -0.06757106049989353), ('mean_concave_points', -0.05111728905932285), ('worst_radius', -0.03452572423168579), ('mean_fractal_dimension', -0.03010806734802507), ('worst_texture', -0.022948953183263062), ('worst_smoothness', -0.022923898439082584), ('texture_error', -0.02037058246174729), ('worst_concavity', -0.005583528273709448)]",0.6490489812256071
boosting_suite_catboost_baseline,42,-1,431,0.9998260578365176,1,"[('mean_compactness', 0.05648449329603481), ('perimeter_error', 0.05447712320790205), ('fractal_dimension_error', 0.041453717334131265), ('mean_concave_points', 0.04068406212618652), ('worst_radius', 0.039285987824626896), ('smoothness_error', 0.035531141950074924), ('worst_symmetry', 0.026825344600009165), ('worst_area', 0.023154486823544297), ('worst_perimeter', 0.019712802187985545), ('mean_radius', 0.01316791726041506)]",0.6490489812256071
boosting_suite_catboost_baseline,42,-1,540,0.9998949001417247,1,"[('worst_fractal_dimension', 0.07117499518336087), ('worst_area', 0.04700631090861823), ('mean_perimeter', 0.04103872539575647), ('smoothness_error', 0.03625248386448679), ('mean_concave_points', 0.036115276591193256), ('worst_concavity', 0.029939861016227826), ('perimeter_error', 0.029238170413819885), ('worst_concave_points', 0.02451510307291554), ('compactness_error', 0.01905265734699252), ('worst_texture', 0.01651233512274621)]",0.6490489812256071
boosting_suite_catboost_baseline,77,-1,120,0.9996537512516126,1,"[('worst_area', 0.07380554294370734), ('mean_concavity', 0.059206955292637295), ('worst_texture', 0.04696358718114934), ('mean_concave_points', 0.04545413683114646), ('perimeter_error', 0.03286096758729699), ('mean_texture', 0.03262996914852908), ('worst_radius', 0.025746537617642007), ('area_error', 0.022408556257452236), ('worst_concave_points', 0.022203818881869473), ('mean_perimeter', 0.012371361672698438)]",0.626002317837484
boosting_suite_catboost_baseline,77,-1,17,5.733204836912197e-05,1,"[('worst_radius', -0.13916923794135275), ('worst_texture', -0.09318134124926093), ('mean_texture', -0.07491889226420889), ('symmetry_error', -0.0640015858726828), ('worst_symmetry', -0.05571451361681532), ('radius_error', -0.053630302280593144), ('fractal_dimension_error', -0.05317063541615552), ('mean_concavity', -0.039966245894354394), ('worst_concavity', -0.031602867286246526), ('worst_area', -0.020589363967444527)]",0.626002317837484
boosting_suite_catboost_baseline,77,-1,285,0.9998156837402166,1,"[('worst_radius', 0.06781115785599835), ('radius_error', 0.0638530682429805), ('worst_perimeter', 0.04883245452470012), ('mean_area', 0.04851977802930824), ('worst_area', 0.044502236365680015), ('fractal_dimension_error', 0.02640294384944457), ('worst_texture', 0.02563692408062904), ('mean_smoothness', 0.020734326781364776), ('perimeter_error', 0.01587838462273362), ('worst_concavity', 0.011642091549893352)]",0.626002317837484
boosting_suite_catboost_baseline,77,-1,393,4.406528154030747e-05,1,"[('worst_perimeter', -0.12900899371624655), ('worst_radius', -0.10126063604119881), ('worst_area', -0.09989089229727023), ('symmetry_error', -0.05424433876365649), ('worst_smoothness', -0.05357885620019387), ('mean_concave_points', -0.043949378818464016), ('area_error', -0.04294180499077022), ('concavity_error', -0.042284448146847176), ('concave_points_error', -0.03607158885774297), ('radius_error', -0.022727314723553268)]",0.626002317837484
boosting_suite_catboost_baseline,77,-1,177,0.00023082869946949072,1,"[('worst_radius', -0.15175202055969816), ('area_error', -0.11361886114984075), ('worst_concavity', -0.08776034577447618), ('worst_area', -0.07973576899673189), ('concavity_error', -0.04798715083398855), ('mean_concave_points', -0.046113299488052394), ('fractal_dimension_error', -0.03496559031962243), ('worst_compactness', -0.03048238457234397), ('radius_error', -0.02112524124260521), ('mean_texture', -0.012230826200655019)]",0.626002317837484
boosting_suite_catboost_baseline,77,-1,120,0.9995335257379717,1,"[('symmetry_error', 0.06305154084541663), ('worst_area', 0.06239216346626976), ('worst_texture', 0.06077427277931891), ('worst_radius', 0.05913016133732188), ('mean_concave_points', 0.032508416002792875), ('mean_smoothness', 0.025428182834435042), ('worst_symmetry', 0.023737934472578437), ('worst_perimeter', 0.01949261365004832), ('perimeter_error', 0.014107029124400417), ('worst_concave_points', 0.012950702520091463)]",0.625960508705298
boosting_suite_catboost_baseline,77,-1,17,0.0002863828886222103,1,"[('mean_concave_points', -0.20877698296945538), ('worst_area', -0.08021169954967788), ('texture_error', -0.07786860931284957), ('worst_concave_points', -0.06302067317868291), ('worst_radius', -0.06235187601660709), ('worst_texture', -0.04600916049397899), ('concave_points_error', -0.032445747965833105), ('mean_radius', -0.03022587128623324), ('worst_concavity', -0.0264877001268501), ('mean_concavity', 0.0017241950834924523)]",0.625960508705298
boosting_suite_catboost_baseline,77,-1,285,0.9998763255684932,1,"[('worst_area', 0.07375346694392142), ('mean_concave_points', 0.05794213317153249), ('worst_radius', 0.04116676024945839), ('worst_texture', 0.04021920568255021), ('worst_smoothness', 0.037996012211176704), ('mean_texture', 0.03183310429130415), ('worst_perimeter', 0.03052827089423196), ('concavity_error', 0.026920195330407015), ('worst_symmetry', 0.019263583742051643), ('worst_concavity', 0.014293084346561204)]",0.625960508705298
boosting_suite_catboost_baseline,77,-1,393,0.00012754647204374424,1,"[('mean_concave_points', -0.09681168163366609), ('worst_concave_points', -0.09407163913796798), ('concave_points_error', -0.07485507323225774), ('perimeter_error', -0.07319179034095787), ('mean_compactness', -0.07259537333156768), ('worst_compactness', -0.07199987226161475), ('mean_symmetry', -0.06464617436831228), ('mean_area', -0.02697117984653681), ('worst_perimeter', -0.02636183130534786), ('worst_smoothness', -0.024328346775025197)]",0.625960508705298
boosting_suite_catboost_baseline,77,-1,177,0.00041008450463340495,1,"[('area_error', -0.1698750230117103), ('worst_area', -0.08916769867221007), ('worst_concave_points', -0.07030083311266427), ('mean_concavity', -0.06210871250284966), ('mean_concave_points', -0.05972880422229372), ('symmetry_error', -0.05577152898992174), ('radius_error', -0.04036385046316752), ('mean_texture', -0.035461269485974715), ('worst_concavity', -0.021841193237027597), ('worst_radius', -0.020931510502844856)]",0.625960508705298
