experiment,seed,fold,sample_index,prediction,positive_class,top_contributions,expected_value
boosting_suite_catboost_baseline,42,-1,9814,2.562510732320581,regression,"[('Longitude', 1.268267531515582), ('Latitude', -0.8463989228050157), ('AveOccup', 0.1249479887722971), ('MedInc', -0.04988542275306269), ('HouseAge', 0.0417368381612218), ('AveRooms', -0.04152757792576312), ('Population', -0.005201854299344116), ('AveBedrms', -0.0014770062595796385)]",2.0720491579142455
boosting_suite_catboost_baseline,77,-1,16973,3.0686501510971036,regression,"[('Longitude', 1.4457469068021511), ('Latitude', -0.4026819804537029), ('MedInc', 0.16409940442343046), ('AveRooms', -0.10778610804271968), ('AveOccup', -0.034848880326113406), ('Population', -0.02127677482884859), ('AveBedrms', -0.012321406372320829), ('HouseAge', -0.008837616840609686)]",2.046556606735837
boosting_suite_catboost_baseline,77,-1,4732,3.0691240504118804,regression,"[('Latitude', 0.8906843327410087), ('AveOccup', 0.2718505425571611), ('AveRooms', -0.14986025601616587), ('Longitude', 0.12197817381998625), ('MedInc', -0.07961353164589027), ('AveBedrms', -0.04569944449112212), ('HouseAge', 0.036010064242277505), ('Population', -0.022782437531212008)]",2.046556606735837
boosting_suite_catboost_baseline,77,-1,11854,0.8858862283084123,regression,"[('Latitude', -1.2460231929610492), ('MedInc', -0.31382595922447293), ('Longitude', 0.28566581591130236), ('AveOccup', 0.06973219916384972), ('HouseAge', 0.051665320397598274), ('AveBedrms', 0.02921771059164944), ('Population', -0.021342699801348522), ('AveRooms', -0.015759572504953523)]",2.046556606735837
boosting_suite_catboost_baseline,77,-1,14574,2.6053173043754327,regression,"[('Latitude', 1.5194267906680148), ('Longitude', -1.4328012346466386), ('AveOccup', 0.5374451838530137), ('AveRooms', -0.07704427971036842), ('AveBedrms', 0.046440981111976656), ('HouseAge', -0.033825616932085495), ('MedInc', -0.003590574723747325), ('Population', 0.002709448019430516)]",2.046556606735837
boosting_suite_catboost_baseline,77,-1,17430,1.0976798972994506,regression,"[('Latitude', -0.4738015800839151), ('MedInc', -0.45537923025747007), ('Longitude', 0.186730271528542), ('AveOccup', -0.12313111620877701), ('AveRooms', -0.10804349078734009), ('Population', 0.03251379866877825), ('HouseAge', -0.027186079637790652), ('AveBedrms', 0.019420717341586347)]",2.046556606735837
boosting_suite_catboost_baseline,77,-1,16973,3.0751382452261042,regression,"[('Longitude', 1.4712294820620526), ('Latitude', -0.47574859324569213), ('MedInc', 0.18719890829070757), ('AveRooms', -0.09641835208207908), ('AveOccup', -0.048631075848928), ('HouseAge', 0.031147250764536557), ('Population', -0.029864154793011192), ('AveBedrms', -0.014356016038944652)]",2.0505807961174627
boosting_suite_catboost_baseline,77,-1,4732,2.9564526915211577,regression,"[('Latitude', 0.8656044343911312), ('AveOccup', 0.2783317517134682), ('AveRooms', -0.1764146529922416), ('Longitude', 0.13874922870136105), ('MedInc', -0.1049729494593159), ('AveBedrms', -0.05517956142623272), ('Population', -0.032917850410142196), ('HouseAge', -0.007328505114333028)]",2.0505807961174627
boosting_suite_catboost_baseline,77,-1,11854,0.9488438518142968,regression,"[('Latitude', -1.0641834271861008), ('MedInc', -0.3800750338715141), ('Longitude', 0.27205079565274043), ('HouseAge', 0.05625466420378645), ('AveBedrms', 0.02091592544651877), ('AveRooms', -0.016299778950384196), ('Population', 0.007900379750109637), ('AveOccup', 0.0016995306516778275)]",2.0505807961174627
boosting_suite_catboost_baseline,77,-1,14574,2.6258448690467278,regression,"[('Latitude', 1.562430720641519), ('Longitude', -1.454664227099849), ('AveOccup', 0.5421951154139607), ('AveRooms', -0.05363999169400437), ('HouseAge', -0.03940948825275108), ('Population', 0.028214000534028765), ('MedInc', -0.021606116546663636), ('AveBedrms', 0.011744059933024631)]",2.0505807961174627
boosting_suite_catboost_baseline,77,-1,17430,1.1782446265424618,regression,"[('MedInc', -0.42349963056591095), ('Latitude', -0.34482776686761385), ('AveRooms', -0.13121423513561833), ('Longitude', 0.11164945007180196), ('AveOccup', -0.08037643137474582), ('Population', 0.005923362606300886), ('HouseAge', -0.005597978609483724), ('AveBedrms', -0.0043929396997310684)]",2.0505807961174627
boosting_suite_catboost_baseline,77,-1,16973,3.0190167069116933,regression,"[('Longitude', 1.377527815797647), ('Latitude', -0.41474688315890595), ('MedInc', 0.1898932555625163), ('AveRooms', -0.1173539694748936), ('AveOccup', -0.05851562639186439), ('HouseAge', 0.01915397048406255), ('Population', -0.014874466909325515), ('AveBedrms', -0.011324673621978087)]",2.049257284624435
boosting_suite_catboost_baseline,77,-1,4732,2.9278027014339116,regression,"[('Latitude', 0.8012566260108552), ('AveOccup', 0.27736136266579775), ('AveRooms', -0.17453631045657683), ('Longitude', 0.14032755410282602), ('MedInc', -0.12288396185306165), ('AveBedrms', -0.046908864979695174), ('HouseAge', 0.03047973308214298), ('Population', -0.02655072176281159)]",2.049257284624435
boosting_suite_catboost_baseline,77,-1,11854,0.9780977101999166,regression,"[('Latitude', -1.0109526152938242), ('MedInc', -0.350936775960244), ('Longitude', 0.20196345339864805), ('HouseAge', 0.06297372697409233), ('AveOccup', 0.05493834503421633), ('AveRooms', -0.02242644584454544), ('Population', -0.004929229744940195), ('AveBedrms', -0.0017900329879214638)]",2.049257284624435
boosting_suite_catboost_baseline,77,-1,14574,2.9007466865537936,regression,"[('Latitude', 1.60596689759244), ('Longitude', -1.3781112677696765), ('AveOccup', 0.6611114921551993), ('AveRooms', -0.0988868250173362), ('AveBedrms', 0.04166469025559651), ('MedInc', 0.012568341402335403), ('HouseAge', 0.004180553040945334), ('Population', 0.002995520269854906)]",2.049257284624435
boosting_suite_catboost_baseline,77,-1,17430,1.1604914507967243,regression,"[('MedInc', -0.4510097144923246), ('Latitude', -0.41842938309857997), ('Longitude', 0.17732514921533996), ('AveRooms', -0.12370862367508159), ('AveOccup', -0.081148633904649), ('AveBedrms', 0.02164164053985244), ('Population', -0.02065433023129951), ('HouseAge', 0.007218061819031507)]",2.049257284624435
boosting_suite_catboost_baseline,77,-1,16973,3.0543641457001547,regression,"[('Longitude', 1.497145534672256), ('Latitude', -0.5093992488085447), ('MedInc', 0.20806195570902503), ('AveRooms', -0.11038701729201092), ('AveOccup', -0.05312014353871899), ('Population', -0.021981269885257646), ('HouseAge', -0.011152718956982001), ('AveBedrms', 0.0029172909811714387)]",2.0522797628192166
boosting_suite_catboost_baseline,77,-1,4732,2.91898300299926,regression,"[('Latitude', 0.9069884050803227), ('AveOccup', 0.214399190573004), ('MedInc', -0.12825622968444117), ('AveRooms', -0.12470779605360716), ('Longitude', 0.09487079092289476), ('AveBedrms', -0.06287176959493729), ('Population', -0.02931049227552386), ('HouseAge', -0.004408858787668946)]",2.0522797628192166
boosting_suite_catboost_baseline,77,-1,11854,0.8844828639670106,regression,"[('Latitude', -1.2029112547236613), ('MedInc', -0.3477204105398183), ('Longitude', 0.2797838483767314), ('HouseAge', 0.04959935324933167), ('AveOccup', 0.03531017122668996), ('AveBedrms', 0.01267997961595004), ('AveRooms', 0.009002147897306927), ('Population', -0.003540733954736641)]",2.0522797628192166
boosting_suite_catboost_baseline,77,-1,14574,2.673600019897865,regression,"[('Latitude', 1.717168238338134), ('Longitude', -1.610838735069006), ('AveOccup', 0.6045736691258075), ('AveRooms', -0.09248169861465168), ('MedInc', -0.05282920450123225), ('AveBedrms', 0.040333589379977684), ('HouseAge', 0.02206314956686428), ('Population', -0.006668751147244745)]",2.0522797628192166
boosting_suite_catboost_baseline,77,-1,17430,1.263917701715269,regression,"[('MedInc', -0.4618401740019467), ('Latitude', -0.32285183451650035), ('Longitude', 0.2210590267511806), ('AveRooms', -0.12075328673372394), ('AveOccup', -0.10046992807575802), ('AveBedrms', 0.026336581186689578), ('HouseAge', -0.01968780552220914), ('Population', -0.010154640191679781)]",2.0522797628192166
boosting_suite_catboost_baseline,77,-1,16973,3.0395578734047897,regression,"[('Longitude', 1.4441456655833331), ('Latitude', -0.46091375255620987), ('MedInc', 0.16491205233728837), ('AveRooms', -0.10555804945633483), ('AveOccup', -0.06458512660610022), ('AveBedrms', 0.009693386928626611), ('Population', -0.007922430036572205), ('HouseAge', 0.0014403365327962936)]",2.0583457906779623
boosting_suite_catboost_baseline,77,-1,4732,2.988058655120052,regression,"[('Latitude', 0.8127430097019687), ('AveOccup', 0.28358411741597467), ('Longitude', 0.15495017842301131), ('AveRooms', -0.14623600814920149), ('MedInc', -0.11692438019589234), ('AveBedrms', -0.0688593448791208), ('HouseAge', 0.03075628023918957), ('Population', -0.020300988113839735)]",2.0583457906779623
boosting_suite_catboost_baseline,77,-1,11854,0.8704672195278504,regression,"[('Latitude', -1.1953187810883013), ('MedInc', -0.33758999704275966), ('Longitude', 0.24602776407889276), ('AveOccup', 0.060984519431465545), ('HouseAge', 0.023763320984857526), ('AveBedrms', 0.019955097562431665), ('AveRooms', -0.005355504964770844), ('Population', -0.0003449901119276788)]",2.0583457906779623
boosting_suite_catboost_baseline,77,-1,14574,2.8241866527384913,regression,"[('Latitude', 1.832336826932877), ('Longitude', -1.6231776651216991), ('AveOccup', 0.548688000910516), ('AveRooms', -0.06786406344075288), ('AveBedrms', 0.05465454287397688), ('Population', 0.03305166877034712), ('HouseAge', -0.02379938374252364), ('MedInc', 0.011950934877787756)]",2.0583457906779623
boosting_suite_catboost_baseline,77,-1,17430,1.207092266426045,regression,"[('MedInc', -0.4359279984991854), ('Latitude', -0.433804510322057), ('Longitude', 0.18957268185465548), ('AveRooms', -0.08545819924557407), ('AveOccup', -0.07999494843898422), ('AveBedrms', -0.027565179470131613), ('Population', 0.013155014276743383), ('HouseAge', 0.008769615592616242)]",2.0583457906779623
boosting_suite_lightgbm_baseline,42,-1,20046,0.5431404622009721,regression,"[('Latitude', -0.714464233686226), ('MedInc', -0.4932806402234033), ('AveOccup', -0.16850413795664673), ('AveRooms', -0.11331001871320416), ('Longitude', -0.038723982576658655), ('Population', -0.024214922986144517), ('HouseAge', 0.02104841506384146), ('AveBedrms', 0.0017069666184494903)]",2.0728830166609646
boosting_suite_lightgbm_baseline,42,-1,3024,0.9754640157909789,regression,"[('Latitude', -0.7190040932645545), ('MedInc', -0.3901489337225394), ('AveRooms', -0.11059501616062747), ('AveBedrms', 0.05027232173433098), ('Population', 0.02383318069955615), ('Longitude', 0.02052698660441529), ('AveOccup', 0.02032446409615447), ('HouseAge', 0.007372089143278693)]",2.0728830166609646
boosting_suite_lightgbm_baseline,42,-1,15663,4.950883732467123,regression,"[('Longitude', 1.586002572593518), ('AveOccup', 0.7319959029524872), ('HouseAge', 0.41224451048343813), ('AveBedrms', 0.13015239303565765), ('MedInc', 0.07715001597191296), ('AveRooms', -0.044514467677700675), ('Population', -0.037656348061999356), ('Latitude', 0.022626136508844114)]",2.0728830166609646
boosting_suite_lightgbm_baseline,42,-1,20484,2.5420402020768575,regression,"[('MedInc', 0.4337011921060852), ('AveOccup', -0.27053300102865446), ('Latitude', 0.1653192026753378), ('AveRooms', 0.10298755226032494), ('Longitude', 0.05222815098490063), ('AveBedrms', -0.024228853177236866), ('HouseAge', 0.008621961344665495), ('Population', 0.0010609802504702448)]",2.0728830166609646
boosting_suite_lightgbm_baseline,42,-1,9814,2.5113143475496402,regression,"[('Longitude', 0.866504331259152), ('Latitude', -0.43707602675316987), ('AveOccup', 0.10852494235180271), ('MedInc', -0.058159687685659094), ('HouseAge', 0.036337366273692086), ('AveRooms', -0.034932697658611817), ('Population', -0.022191968832227238), ('AveBedrms', -0.0205749280663033)]",2.0728830166609646
boosting_suite_lightgbm_baseline,42,-1,20046,0.5713045055413107,regression,"[('Latitude', -0.6511255222780131), ('MedInc', -0.43396627721343123), ('AveOccup', -0.15974576934681056), ('AveRooms', -0.13489575586357722), ('Longitude', -0.10838529635185624), ('HouseAge', 0.02878747981465879), ('AveBedrms', -0.02341510347891987), ('Population', -0.021577954483629713)]",2.07562870474289
boosting_suite_lightgbm_baseline,42,-1,3024,0.8958395752442047,regression,"[('Latitude', -0.6687165978392554), ('MedInc', -0.39159166199810186), ('AveRooms', -0.16848412782008426), ('Longitude', -0.09648364243798728), ('HouseAge', 0.08855619639151825), ('AveBedrms', 0.07265711946700067), ('Population', -0.01748264390913556), ('AveOccup', 0.0017562286473604694)]",2.07562870474289
boosting_suite_lightgbm_baseline,42,-1,15663,5.167647450609266,regression,"[('Longitude', 1.7690736098855886), ('AveOccup', 0.8252638947914893), ('HouseAge', 0.4461468490662354), ('Latitude', -0.1414124377779501), ('MedInc', 0.08010469150874054), ('AveBedrms', 0.06881515446502211), ('Population', 0.050042537875941075), ('AveRooms', -0.006015553948690133)]",2.07562870474289
boosting_suite_lightgbm_baseline,42,-1,20484,2.426465814425372,regression,"[('MedInc', 0.3361082076866267), ('AveOccup', -0.28550346728597625), ('Latitude', 0.16618598059786432), ('AveRooms', 0.11325160533200587), ('Longitude', 0.043467630555141856), ('AveBedrms', -0.040810928749571596), ('Population', 0.02683303269815587), ('HouseAge', -0.008694951151764718)]",2.07562870474289
boosting_suite_lightgbm_baseline,42,-1,9814,2.6171476133735454,regression,"[('Longitude', 0.9659527489577833), ('Latitude', -0.4803961994618414), ('AveOccup', 0.12539836590738343), ('MedInc', -0.07990917818891438), ('HouseAge', 0.018319055660420816), ('AveRooms', -0.005559151572410177), ('AveBedrms', -0.0026222324427853127), ('Population', 0.00033549977101943185)]",2.07562870474289
boosting_suite_lightgbm_baseline,42,-1,20046,0.5418277309260108,regression,"[('Latitude', -0.644722376109077), ('MedInc', -0.4781816154766633), ('AveOccup', -0.19082455268963294), ('Longitude', -0.11944718525141296), ('AveRooms', -0.0997262451641275), ('HouseAge', 0.01351313734316345), ('Population', -0.009297232167895842), ('AveBedrms', 0.004549678671461388)]",2.065964121770196
boosting_suite_lightgbm_baseline,42,-1,3024,0.8103580781238713,regression,"[('Latitude', -0.7855822827637168), ('MedInc', -0.4310075284422981), ('AveRooms', -0.14095061708822076), ('AveOccup', 0.04760564649978382), ('AveBedrms', 0.04065897073010789), ('Population', 0.020672316940927846), ('Longitude', -0.01903415626277232), ('HouseAge', 0.012031606739864031)]",2.065964121770196
boosting_suite_lightgbm_baseline,42,-1,15663,5.176739468961829,regression,"[('Longitude', 1.769753001395557), ('AveOccup', 0.8456331232873108), ('HouseAge', 0.40932462106580875), ('AveRooms', 0.051886044587722085), ('Latitude', 0.023805308016183774), ('AveBedrms', 0.012374127864791638), ('Population', -0.008780803975406481), ('MedInc', 0.006779924949665625)]",2.065964121770196
boosting_suite_lightgbm_baseline,42,-1,20484,2.3049991458736736,regression,"[('MedInc', 0.3612866831270426), ('AveOccup', -0.287148867329813), ('Latitude', 0.10903381377536525), ('AveRooms', 0.0686933062402719), ('HouseAge', -0.01565897020030268), ('AveBedrms', -0.014678163663079816), ('Population', 0.00922469745275117), ('Longitude', 0.008282524701242355)]",2.065964121770196
boosting_suite_lightgbm_baseline,42,-1,9814,2.5673085079117093,regression,"[('Longitude', 0.9296813633397515), ('Latitude', -0.5047584843748038), ('AveOccup', 0.1205910976796554), ('MedInc', -0.07187232031161414), ('Population', 0.019496078748089875), ('HouseAge', 0.014913833481030241), ('AveRooms', -0.00920275496976493), ('AveBedrms', 0.002495572549169267)]",2.065964121770196
boosting_suite_lightgbm_baseline,42,-1,20046,0.5024438622294666,regression,"[('Latitude', -0.7032996639126258), ('MedInc', -0.47608623519310467), ('AveOccup', -0.2078901876926559), ('AveRooms', -0.13498567794660843), ('Longitude', -0.05578658632523742), ('HouseAge', 0.015391436584827112), ('AveBedrms', -0.005202337742739437), ('Population', -0.004751291290783643)]",2.0750544057483946
boosting_suite_lightgbm_baseline,42,-1,3024,0.891062944834526,regression,"[('Latitude', -0.7910721480563586), ('MedInc', -0.31308951906517757), ('AveRooms', -0.12696643582125006), ('HouseAge', 0.03672753187683433), ('AveOccup', -0.023305548359088133), ('Longitude', 0.02256841761375013), ('AveBedrms', 0.020124062071748938), ('Population', -0.00897782117432766)]",2.0750544057483946
boosting_suite_lightgbm_baseline,42,-1,15663,4.836102360464772,regression,"[('Longitude', 1.4823489503857818), ('AveOccup', 0.7104712725189569), ('HouseAge', 0.4829304133667356), ('MedInc', 0.0973733567514783), ('AveBedrms', 0.06465704494364553), ('Population', -0.037015093827833155), ('AveRooms', -0.028929949037979585), ('Latitude', -0.01078804038440806)]",2.0750544057483946
boosting_suite_lightgbm_baseline,42,-1,20484,2.353130798422619,regression,"[('MedInc', 0.3325571746138163), ('AveOccup', -0.27027640882371184), ('AveRooms', 0.10598808668856172), ('Latitude', 0.1019865591497892), ('AveBedrms', -0.027784079473756315), ('Longitude', 0.01704623570116193), ('Population', 0.014927423614530453), ('HouseAge', 0.003631401203832818)]",2.0750544057483946
boosting_suite_lightgbm_baseline,42,-1,9814,2.6960486849289214,regression,"[('Longitude', 0.8924587706842391), ('Latitude', -0.4041427005240618), ('AveOccup', 0.14467969087946025), ('MedInc', -0.034110749743591115), ('HouseAge', 0.018265684930574597), ('Population', 0.00942014602535946), ('AveBedrms', -0.008001575048387987), ('AveRooms', 0.0024250119769342326)]",2.0750544057483946
boosting_suite_lightgbm_baseline,42,-1,20046,0.5619461884424534,regression,"[('Latitude', -0.651115871424834), ('MedInc', -0.4724263106929797), ('AveOccup', -0.18434223448379697), ('Longitude', -0.10769543064777691), ('AveRooms', -0.09959664601256821), ('HouseAge', 0.01928732017731043), ('Population', -0.012581435574620903), ('AveBedrms', 0.0035050836343055725)]",2.066911713467414
boosting_suite_lightgbm_baseline,42,-1,3024,0.9294554638415081,regression,"[('Latitude', -0.7810326553355436), ('MedInc', -0.36510574265438184), ('AveRooms', -0.09406619867491206), ('Longitude', 0.04195695406775202), ('AveBedrms', 0.03537747613362973), ('Population', 0.02039601846073566), ('HouseAge', 0.004141998766236441), ('AveOccup', 0.0008758996105777683)]",2.066911713467414
boosting_suite_lightgbm_baseline,42,-1,15663,4.984232061668575,regression,"[('Longitude', 1.541448786164983), ('AveOccup', 0.8078078666018991), ('HouseAge', 0.40820504802085056), ('AveBedrms', 0.19133991249809976), ('Population', -0.04259826558728297), ('MedInc', 0.011920257350439934), ('Latitude', -0.00286066118113526), ('AveRooms', 0.0020574043333061046)]",2.066911713467414
boosting_suite_lightgbm_baseline,42,-1,20484,2.498841814620264,regression,"[('MedInc', 0.3958301349874029), ('AveOccup', -0.2557952915195067), ('Latitude', 0.12990773846585765), ('AveRooms', 0.11636127594549567), ('Population', 0.03091725561614021), ('Longitude', 0.025423464464063406), ('HouseAge', -0.011498210322054293), ('AveBedrms', 0.0007837335154506908)]",2.066911713467414
